あけぼの,https://ja.wikipedia.org/wiki/%E3%81%82%E3%81%91%E3%81%BC%E3%81%AE
顎,https://ja.wikipedia.org/wiki/%E9%A1%8E
アコーディオン,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%B3%E3%83%BC%E3%83%87%E3%82%A3%E3%82%AA%E3%83%B3
麻,https://ja.wikipedia.org/wiki/%E9%BA%BB
朝顔,https://ja.wikipedia.org/wiki/%E6%9C%9D%E9%A1%94
朝風,https://ja.wikipedia.org/wiki/%E6%9C%9D%E9%A2%A8
朝霧,https://ja.wikipedia.org/wiki/%E6%9C%9D%E9%9C%A7
朝ごはん,https://ja.wikipedia.org/wiki/%E6%9C%9D%E3%81%94%E3%81%AF%E3%82%93
朝露,https://ja.wikipedia.org/wiki/%E6%9C%9D%E9%9C%B2
朝日,https://ja.wikipedia.org/wiki/%E6%9C%9D%E6%97%A5
朝もや,https://ja.wikipedia.org/wiki/%E6%9C%9D%E3%82%82%E3%82%84
朝焼け,https://ja.wikipedia.org/wiki/%E6%9C%9D%E7%84%BC%E3%81%91
アザラシ,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%B6%E3%83%A9%E3%82%B7
あさり,https://ja.wikipedia.org/wiki/%E3%81%82%E3%81%95%E3%82%8A
足,https://ja.wikipedia.org/wiki/%E8%B6%B3
アシカ,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%B7%E3%82%AB
足首,https://ja.wikipedia.org/wiki/%E8%B6%B3%E9%A6%96
アジサイ,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%B8%E3%82%B5%E3%82%A4
あした,https://ja.wikipedia.org/wiki/%E3%81%82%E3%81%97%E3%81%9F
アシナガバチ,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%B7%E3%83%8A%E3%82%AC%E3%83%90%E3%83%81
アスパラガス,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%B9%E3%83%91%E3%83%A9%E3%82%AC%E3%82%B9
アスファルト,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%B9%E3%83%95%E3%82%A1%E3%83%AB%E3%83%88
アスベスト,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%B9%E3%83%99%E3%82%B9%E3%83%88
アスリート,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%B9%E3%83%AA%E3%83%BC%E3%83%88
汗,https://ja.wikipedia.org/wiki/%E6%B1%97
頭,https://ja.wikipedia.org/wiki/%E9%A0%AD
アップルパイ,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%83%E3%83%97%E3%83%AB%E3%83%91%E3%82%A4
穴,https://ja.wikipedia.org/wiki/%E7%A9%B4
アニメ,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%8B%E3%83%A1
あひる,https://ja.wikipedia.org/wiki/%E3%81%82%E3%81%B2%E3%82%8B
あぶら,https://ja.wikipedia.org/wiki/%E3%81%82%E3%81%B6%E3%82%89
あぶらむし,https://ja.wikipedia.org/wiki/%E3%81%82%E3%81%B6%E3%82%89%E3%82%80%E3%81%97
アホウドリ,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%9B%E3%82%A6%E3%83%89%E3%83%AA
アボカド,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%9C%E3%82%AB%E3%83%89
アマガエル,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%9E%E3%82%AC%E3%82%A8%E3%83%AB
雨雲,https://ja.wikipedia.org/wiki/%E9%9B%A8%E9%9B%B2
天の川,https://ja.wikipedia.org/wiki/%E5%A4%A9%E3%81%AE%E5%B7%9D
アマリリス,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%9E%E3%83%AA%E3%83%AA%E3%82%B9
網,https://ja.wikipedia.org/wiki/%E7%B6%B2
アミノ酸,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%9F%E3%83%8E%E9%85%B8
雨,https://ja.wikipedia.org/wiki/%E9%9B%A8
アメーバ,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%A1%E3%83%BC%E3%83%90
アメフラシ,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%A1%E3%83%95%E3%83%A9%E3%82%B7
アメンボ,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%A1%E3%83%B3%E3%83%9C
あらいぐま,https://ja.wikipedia.org/wiki/%E3%81%82%E3%82%89%E3%81%84%E3%81%90%E3%81%BE
あられ,https://ja.wikipedia.org/wiki/%E3%81%82%E3%82%89%E3%82%8C
あり,https://ja.wikipedia.org/wiki/%E3%81%82%E3%82%8A
アリジゴク,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AA%E3%82%B8%E3%82%B4%E3%82%AF
アルカリ性,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AB%E3%82%AB%E3%83%AA%E6%80%A7
アルコール,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AB%E3%82%B3%E3%83%BC%E3%83%AB
アルミホイル,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AB%E3%83%9F%E3%83%9B%E3%82%A4%E3%83%AB
アレルギー,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AC%E3%83%AB%E3%82%AE%E3%83%BC
アロエ,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AD%E3%82%A8
泡,https://ja.wikipedia.org/wiki/%E6%B3%A1
アワビ,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AF%E3%83%93
アンモナイト,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%B3%E3%83%A2%E3%83%8A%E3%82%A4%E3%83%88
アンモニア,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%B3%E3%83%A2%E3%83%8B%E3%82%A2
アリクイ,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AA%E3%82%AF%E3%82%A4
家,https://ja.wikipedia.org/wiki/%E5%AE%B6
胃液,https://ja.wikipedia.org/wiki/%E8%83%83%E6%B6%B2
硫黄,https://ja.wikipedia.org/wiki/%E7%A1%AB%E9%BB%84
いかだ,https://ja.wikipedia.org/wiki/%E3%81%84%E3%81%8B%E3%81%A0
いかり,https://ja.wikipedia.org/wiki/%E3%81%84%E3%81%8B%E3%82%8A
息,https://ja.wikipedia.org/wiki/%E6%81%AF
生き物,https://ja.wikipedia.org/wiki/%E7%94%9F%E3%81%8D%E7%89%A9
イグサ,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%82%B0%E3%82%B5
池,https://ja.wikipedia.org/wiki/%E6%B1%A0
生垣,https://ja.wikipedia.org/wiki/%E7%94%9F%E5%9E%A3
いけす,https://ja.wikipedia.org/wiki/%E3%81%84%E3%81%91%E3%81%99
生け花,https://ja.wikipedia.org/wiki/%E7%94%9F%E3%81%91%E8%8A%B1
石,https://ja.wikipedia.org/wiki/%E7%9F%B3
イソギンチャク,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%82%BD%E3%82%AE%E3%83%B3%E3%83%81%E3%83%A3%E3%82%AF
イタチ,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%82%BF%E3%83%81
いちご,https://ja.wikipedia.org/wiki/%E3%81%84%E3%81%A1%E3%81%94
イチジク,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%81%E3%82%B8%E3%82%AF
一番星,https://ja.wikipedia.org/wiki/%E4%B8%80%E7%95%AA%E6%98%9F
イチョウ,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%81%E3%83%A7%E3%82%A6
一輪車,https://ja.wikipedia.org/wiki/%E4%B8%80%E8%BC%AA%E8%BB%8A
一等星,https://ja.wikipedia.org/wiki/%E4%B8%80%E7%AD%89%E6%98%9F
糸,https://ja.wikipedia.org/wiki/%E7%B3%B8
井戸,https://ja.wikipedia.org/wiki/%E4%BA%95%E6%88%B8
いとこ,https://ja.wikipedia.org/wiki/%E3%81%84%E3%81%A8%E3%81%93
糸電話,https://ja.wikipedia.org/wiki/%E7%B3%B8%E9%9B%BB%E8%A9%B1
田舎,https://ja.wikipedia.org/wiki/%E7%94%B0%E8%88%8E
イナゴ,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%8A%E3%82%B4
イナズマ,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%8A%E3%82%BA%E3%83%9E
稲穂,https://ja.wikipedia.org/wiki/%E7%A8%B2%E7%A9%82
犬,https://ja.wikipedia.org/wiki/%E7%8A%AC
稲,https://ja.wikipedia.org/wiki/%E7%A8%B2
イノシシ,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%8E%E3%82%B7%E3%82%B7
いのち,https://ja.wikipedia.org/wiki/%E3%81%84%E3%81%AE%E3%81%A1
いぼ,https://ja.wikipedia.org/wiki/%E3%81%84%E3%81%BC
芋,https://ja.wikipedia.org/wiki/%E8%8A%8B
芋虫,https://ja.wikipedia.org/wiki/%E8%8A%8B%E8%99%AB
イモリ,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%A2%E3%83%AA
入り江,https://ja.wikipedia.org/wiki/%E5%85%A5%E3%82%8A%E6%B1%9F
イルミネーション,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%AB%E3%83%9F%E3%83%8D%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3
色,https://ja.wikipedia.org/wiki/%E8%89%B2
岩,https://ja.wikipedia.org/wiki/%E5%B2%A9
イワナ,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%AF%E3%83%8A
インク,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%B3%E3%82%AF
インゲン豆,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%B3%E3%82%B2%E3%83%B3%E8%B1%86
インコ,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%B3%E3%82%B3
ヴァイオリン,https://ja.wikipedia.org/wiki/%E3%83%B4%E3%82%A1%E3%82%A4%E3%82%AA%E3%83%AA%E3%83%B3
浮き輪,https://ja.wikipedia.org/wiki/%E6%B5%AE%E3%81%8D%E8%BC%AA
うぐいす,https://ja.wikipedia.org/wiki/%E3%81%86%E3%81%90%E3%81%84%E3%81%99
ウクレレ,https://ja.wikipedia.org/wiki/%E3%82%A6%E3%82%AF%E3%83%AC%E3%83%AC
うさぎ,https://ja.wikipedia.org/wiki/%E3%81%86%E3%81%95%E3%81%8E
牛,https://ja.wikipedia.org/wiki/%E7%89%9B
渦,https://ja.wikipedia.org/wiki/%E6%B8%A6
うずら,https://ja.wikipedia.org/wiki/%E3%81%86%E3%81%9A%E3%82%89
うそ,https://ja.wikipedia.org/wiki/%E3%81%86%E3%81%9D
歌,https://ja.wikipedia.org/wiki/%E6%AD%8C
打ち水,https://ja.wikipedia.org/wiki/%E6%89%93%E3%81%A1%E6%B0%B4
宇宙,https://ja.wikipedia.org/wiki/%E5%AE%87%E5%AE%99
腕,https://ja.wikipedia.org/wiki/%E8%85%95
ウド,https://ja.wikipedia.org/wiki/%E3%82%A6%E3%83%89
うどん,https://ja.wikipedia.org/wiki/%E3%81%86%E3%81%A9%E3%82%93
うなぎ,https://ja.wikipedia.org/wiki/%E3%81%86%E3%81%AA%E3%81%8E
うなじ,https://ja.wikipedia.org/wiki/%E3%81%86%E3%81%AA%E3%81%98
うに,https://ja.wikipedia.org/wiki/%E3%81%86%E3%81%AB
卯の花,https://ja.wikipedia.org/wiki/%E5%8D%AF%E3%81%AE%E8%8A%B1
うま,https://ja.wikipedia.org/wiki/%E3%81%86%E3%81%BE
海,https://ja.wikipedia.org/wiki/%E6%B5%B7
ウミガメ,https://ja.wikipedia.org/wiki/%E3%82%A6%E3%83%9F%E3%82%AC%E3%83%A1
海鳥,https://ja.wikipedia.org/wiki/%E6%B5%B7%E9%B3%A5
ウミネコ,https://ja.wikipedia.org/wiki/%E3%82%A6%E3%83%9F%E3%83%8D%E3%82%B3
梅,https://ja.wikipedia.org/wiki/%E6%A2%85
梅干し,https://ja.wikipedia.org/wiki/%E6%A2%85%E5%B9%B2%E3%81%97
占い,https://ja.wikipedia.org/wiki/%E5%8D%A0%E3%81%84
ウリ,https://ja.wikipedia.org/wiki/%E3%82%A6%E3%83%AA
うるう年,https://ja.wikipedia.org/wiki/%E3%81%86%E3%82%8B%E3%81%86%E5%B9%B4
ウロコ,https://ja.wikipedia.org/wiki/%E3%82%A6%E3%83%AD%E3%82%B3
運河,https://ja.wikipedia.org/wiki/%E9%81%8B%E6%B2%B3
雲海,https://ja.wikipedia.org/wiki/%E9%9B%B2%E6%B5%B7
うんち,https://ja.wikipedia.org/wiki/%E3%81%86%E3%82%93%E3%81%A1
絵,https://ja.wikipedia.org/wiki/%E7%B5%B5
エアコン,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%82%A2%E3%82%B3%E3%83%B3
エイ,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%82%A4
映画,https://ja.wikipedia.org/wiki/%E6%98%A0%E7%94%BB
エイリアン,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%82%A4%E3%83%AA%E3%82%A2%E3%83%B3
エーデルワイス,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%BC%E3%83%87%E3%83%AB%E3%83%AF%E3%82%A4%E3%82%B9
駅,https://ja.wikipedia.org/wiki/%E9%A7%85
えくぼ,https://ja.wikipedia.org/wiki/%E3%81%88%E3%81%8F%E3%81%BC
えさ,https://ja.wikipedia.org/wiki/%E3%81%88%E3%81%95
枝,https://ja.wikipedia.org/wiki/%E6%9E%9D
枝豆,https://ja.wikipedia.org/wiki/%E6%9E%9D%E8%B1%86
N極,https://ja.wikipedia.org/wiki/N%E6%A5%B5
エネルギー,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC
絵の具,https://ja.wikipedia.org/wiki/%E7%B5%B5%E3%81%AE%E5%85%B7
えび,https://ja.wikipedia.org/wiki/%E3%81%88%E3%81%B3
エプロン,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%97%E3%83%AD%E3%83%B3
えぼし,https://ja.wikipedia.org/wiki/%E3%81%88%E3%81%BC%E3%81%97
絵本,https://ja.wikipedia.org/wiki/%E7%B5%B5%E6%9C%AC
絵馬,https://ja.wikipedia.org/wiki/%E7%B5%B5%E9%A6%AC
えら,https://ja.wikipedia.org/wiki/%E3%81%88%E3%82%89
えりあし,https://ja.wikipedia.org/wiki/%E3%81%88%E3%82%8A%E3%81%82%E3%81%97
エンジン,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%B3%E3%82%B8%E3%83%B3
遠心力,https://ja.wikipedia.org/wiki/%E9%81%A0%E5%BF%83%E5%8A%9B
円高,https://ja.wikipedia.org/wiki/%E5%86%86%E9%AB%98
エンドウ,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%B3%E3%83%89%E3%82%A6
煙突,https://ja.wikipedia.org/wiki/%E7%85%99%E7%AA%81
鉛筆,https://ja.wikipedia.org/wiki/%E9%89%9B%E7%AD%86
煙幕,https://ja.wikipedia.org/wiki/%E7%85%99%E5%B9%95
オアシス,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%82%A2%E3%82%B7%E3%82%B9
オイル,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%82%A4%E3%83%AB
王,https://ja.wikipedia.org/wiki/%E7%8E%8B
大分県,https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%88%86%E7%9C%8C
オーケストラ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%BC%E3%82%B1%E3%82%B9%E3%83%88%E3%83%A9
オオサンショウウオ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%82%AA%E3%82%B5%E3%83%B3%E3%82%B7%E3%83%A7%E3%82%A6%E3%82%A6%E3%82%AA
オートバイ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%BC%E3%83%88%E3%83%90%E3%82%A4
オーブン,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%BC%E3%83%96%E3%83%B3
オーボエ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%BC%E3%83%9C%E3%82%A8
大晦日,https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%99%A6%E6%97%A5
オーロラ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%BC%E3%83%AD%E3%83%A9
丘,https://ja.wikipedia.org/wiki/%E4%B8%98
お飾り,https://ja.wikipedia.org/wiki/%E3%81%8A%E9%A3%BE%E3%82%8A
お金,https://ja.wikipedia.org/wiki/%E3%81%8A%E9%87%91
岡山県,https://ja.wikipedia.org/wiki/%E5%B2%A1%E5%B1%B1%E7%9C%8C
オカリナ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%82%AB%E3%83%AA%E3%83%8A
沖縄県,https://ja.wikipedia.org/wiki/%E6%B2%96%E7%B8%84%E7%9C%8C
オクラ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%82%AF%E3%83%A9
おけ,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%91
オジギソウ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%82%B8%E3%82%AE%E3%82%BD%E3%82%A6
オシドリ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%82%B7%E3%83%89%E3%83%AA
押し花,https://ja.wikipedia.org/wiki/%E6%8A%BC%E3%81%97%E8%8A%B1
雄しべ,https://ja.wikipedia.org/wiki/%E9%9B%84%E3%81%97%E3%81%B9
おしぼり,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%97%E3%81%BC%E3%82%8A
おせち,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%9B%E3%81%A1
オゾン層,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%82%BE%E3%83%B3%E5%B1%A4
おたまじゃくし,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%9F%E3%81%BE%E3%81%98%E3%82%83%E3%81%8F%E3%81%97
落ち葉,https://ja.wikipedia.org/wiki/%E8%90%BD%E3%81%A1%E8%91%89
オットセイ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%83%E3%83%88%E3%82%BB%E3%82%A4
おでき,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%A7%E3%81%8D
おでこ,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%A7%E3%81%93
おとぎ話,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%A8%E3%81%8E%E8%A9%B1
男,https://ja.wikipedia.org/wiki/%E7%94%B7
お年玉,https://ja.wikipedia.org/wiki/%E3%81%8A%E5%B9%B4%E7%8E%89
大人,https://ja.wikipedia.org/wiki/%E5%A4%A7%E4%BA%BA
おながどり,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%AA%E3%81%8C%E3%81%A9%E3%82%8A
おなら,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%AA%E3%82%89
おに,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%AB
オニヤンマ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%8B%E3%83%A4%E3%83%B3%E3%83%9E
おの,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%AE
おはぎ,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%AF%E3%81%8E
お払い箱,https://ja.wikipedia.org/wiki/%E3%81%8A%E6%89%95%E3%81%84%E7%AE%B1
おぼろぐも,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%BC%E3%82%8D%E3%81%90%E3%82%82
おぼろ月夜,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%BC%E3%82%8D%E6%9C%88%E5%A4%9C
お参り,https://ja.wikipedia.org/wiki/%E3%81%8A%E5%8F%82%E3%82%8A
お祭り,https://ja.wikipedia.org/wiki/%E3%81%8A%E7%A5%AD%E3%82%8A
お守り,https://ja.wikipedia.org/wiki/%E3%81%8A%E5%AE%88%E3%82%8A
おみくじ,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%BF%E3%81%8F%E3%81%98
おむすび,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%82%80%E3%81%99%E3%81%B3
おもちゃ,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%82%82%E3%81%A1%E3%82%83
おやしらず,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%82%84%E3%81%97%E3%82%89%E3%81%9A
おやつ,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%82%84%E3%81%A4
オランウータン,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%A9%E3%83%B3%E3%82%A6%E3%83%BC%E3%82%BF%E3%83%B3
檻,https://ja.wikipedia.org/wiki/%E6%AA%BB
オリーブ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%AA%E3%83%BC%E3%83%96
オリオン座,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%AA%E3%82%AA%E3%83%B3%E5%BA%A7
折り紙,https://ja.wikipedia.org/wiki/%E6%8A%98%E3%82%8A%E7%B4%99
織り姫,https://ja.wikipedia.org/wiki/%E7%B9%94%E3%82%8A%E5%A7%AB
オリンピック,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%AA%E3%83%B3%E3%83%94%E3%83%83%E3%82%AF
オルガン,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%AB%E3%82%AC%E3%83%B3
オルゴール,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%AB%E3%82%B4%E3%83%BC%E3%83%AB
オレンジ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%AC%E3%83%B3%E3%82%B8
オロチ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%AD%E3%83%81
音楽,https://ja.wikipedia.org/wiki/%E9%9F%B3%E6%A5%BD
温室効果ガス,https://ja.wikipedia.org/wiki/%E6%B8%A9%E5%AE%A4%E5%8A%B9%E6%9E%9C%E3%82%AC%E3%82%B9
温泉,https://ja.wikipedia.org/wiki/%E6%B8%A9%E6%B3%89
女,https://ja.wikipedia.org/wiki/%E5%A5%B3
おんぶ,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%82%93%E3%81%B6
音符,https://ja.wikipedia.org/wiki/%E9%9F%B3%E7%AC%A6
